index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint,model_response,run_iteration,model_verdict,model_reasoning
64,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 72 celcius.,60 celcius,Rule B,Value is 60. 60 < 72.,0,SAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,Q1: 20 Q2: No Q3: SAFE,2,SAFE,Q1: 20 Q2: No Q3: SAFE
65,guage (39).jpg,guage,,155,psi,Alert if > 124 psi.,155 psi,Rule A,Value is 155. 155 > 124.,0,UNSAFE,Dataset/Guages/guage (39).jpg,Data_Preprocessed/guage (39).jpg,,"Q1: Observation: No pressure reading or physical condition related to a pressure gauge is visible in the image. The image is mostly a static background with watermarks/logos of ""tda"". Q2:  Evaluation: No Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: No pressure reading or physical condition related to a pressure gauge is visible in the image. The image is mostly a static background with watermarks/logos of ""tda"". Q2:  Evaluation: No Q3:"
66,guage (39).jpg,guage,,155,psi,Alert if > 186 psi.,155 psi,Rule B,Value is 155. 155 < 186.,0,SAFE,Dataset/Guages/guage (39).jpg,Data_Preprocessed/guage (39).jpg,,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is mostly a static background with watermarks/logos of ""tda"" and a small icon that looks like a logo.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: No pressure reading or physical condition related to pressure is visible in the image. The image is mostly a static background with watermarks/logos of ""tda"" and a small icon that looks like a logo.  Q2:  Evaluation: No  Q3:"
67,guage (4).jpg,guage,Obstruction,90,fahrenheit,Alert if > 72 fahrenheit.,90 fahrenheit,Rule A,Value is 90. 90 > 72.,1,UNSAFE,Dataset/Guages/guage (4).jpg,Data_Preprocessed/guage (4).jpg,Obstruction,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern of a person's skin texture. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern of a person's skin texture. Q2:  Evaluation: No Q3:
68,guage (4).jpg,guage,Obstruction,90,fahrenheit,Alert if > 108 fahrenheit.,90 fahrenheit,Rule B,Value is 90. 90 < 108.,1,SAFE,Dataset/Guages/guage (4).jpg,Data_Preprocessed/guage (4).jpg,Obstruction,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern of a person's face. Q2: Evaluation: No Q3: Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern of a person's face. Q2: Evaluation: No Q3:
69,guage (40).jpg,guage,Low Contrast,53,celcius,Alert if > 42 celcius.,53 celcius,Rule A,Value is 53. 53 > 42.,1,UNSAFE,Dataset/Guages/guage (40).jpg,Data_Preprocessed/guage (40).jpg,Low Contrast,Q1: Observation: No temperature reading or physical condition is visible in the image. The image is a pattern of a person's face (Pimpilla) on a gray background with some scattered small colored pixels. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading or physical condition is visible in the image. The image is a pattern of a person's face (Pimpilla) on a gray background with some scattered small colored pixels. Q2:  Evaluation: No Q3:
70,guage (40).jpg,guage,Low Contrast,53,celcius,Alert if > 64 celcius.,53 celcius,Rule B,Value is 53. 53 < 64.,1,SAFE,Dataset/Guages/guage (40).jpg,Data_Preprocessed/guage (40).jpg,Low Contrast,Q1: Observation: No temperature reading or physical condition is visible in the image. The image is a patterned background. Q2: Evaluation: No Q3: Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading or physical condition is visible in the image. The image is a patterned background. Q2: Evaluation: No Q3:
71,guage (41).jpg,guage,Glare,75,fahrenheit,Alert if > 60 fahrenheit.,75 fahrenheit,Rule A,Value is 75. 75 > 60.,1,UNSAFE,Dataset/Guages/guage (41).jpg,Data_Preprocessed/guage (41).jpg,Glare,Q1: 21 Q2: No Q3: SAFE,2,SAFE,Q1: 21 Q2: No Q3: SAFE
72,guage (41).jpg,guage,Glare,75,fahrenheit,Alert if > 90 fahrenheit.,75 fahrenheit,Rule B,Value is 75. 75 < 90.,1,SAFE,Dataset/Guages/guage (41).jpg,Data_Preprocessed/guage (41).jpg,Glare,Q1: 21 Q2: No Q3: SAFE,2,SAFE,Q1: 21 Q2: No Q3: SAFE
73,guage (42).jpg,guage,,25,psi,Alert if > 20 psi.,25 psi,Rule A,Value is 25. 25 > 20.,0,UNSAFE,Dataset/Guages/guage (42).jpg,Data_Preprocessed/guage (42).jpg,,Q1: 20 psi Q2: No Q3: SAFE,2,SAFE,Q1: 20 psi Q2: No Q3: SAFE
74,guage (42).jpg,guage,,25,psi,Alert if > 30 psi.,25 psi,Rule B,Value is 25. 25 < 30.,0,SAFE,Dataset/Guages/guage (42).jpg,Data_Preprocessed/guage (42).jpg,,Q1: 0 psi Q2: No Q3: SAFE,2,SAFE,Q1: 0 psi Q2: No Q3: SAFE
75,guage (43).jpg,guage,,43,celcius,Alert if > 34 celcius.,43 celcius,Rule A,Value is 43. 43 > 34.,0,UNSAFE,Dataset/Guages/guage (43).jpg,Data_Preprocessed/guage (43).jpg,,Q1: 100 Q2: Yes Q3: UNSAFE,2,UNSAFE,Q1: 100 Q2: Yes Q3: UNSAFE
76,guage (43).jpg,guage,,43,celcius,Alert if > 52 celcius.,43 celcius,Rule B,Value is 43. 43 < 52.,0,SAFE,Dataset/Guages/guage (43).jpg,Data_Preprocessed/guage (43).jpg,,Q1: 0 Q2: No Q3: SAFE,2,SAFE,Q1: 0 Q2: No Q3: SAFE
77,guage (44).jpg,guage,Obstruction,50,celcius,Alert if > 40 celcius.,50 celcius,Rule A,Value is 50. 50 > 40.,1,UNSAFE,Dataset/Guages/guage (44).jpg,Data_Preprocessed/guage (44).jpg,Obstruction,Q1: Observation: No temperature reading is visible in the image. The image is a placeholder or a graphic with repeated images of a person and some small artifacts. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading is visible in the image. The image is a placeholder or a graphic with repeated images of a person and some small artifacts. Q2:  Evaluation: No Q3:
78,guage (44).jpg,guage,Obstruction,50,celcius,Alert if > 60 celcius.,50 celcius,Rule B,Value is 50. 50 < 60.,1,SAFE,Dataset/Guages/guage (44).jpg,Data_Preprocessed/guage (44).jpg,Obstruction,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern with repeated images of a person. Q2:  Evaluation: No Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: No temperature reading or physical condition related to temperature is visible in the image. The image is a placeholder/pattern with repeated images of a person. Q2:  Evaluation: No Q3:
79,guage (45).jpg,guage,,25,psi,Alert if > 20 psi.,25 psi,Rule A,Value is 25. 25 > 20.,0,UNSAFE,Dataset/Guages/guage (45).jpg,Data_Preprocessed/guage (45).jpg,,Q1: 0 psi Q2: No Q3: SAFE,2,SAFE,Q1: 0 psi Q2: No Q3: SAFE
80,guage (45).jpg,guage,,25,psi,Alert if > 30 psi.,25 psi,Rule B,Value is 25. 25 < 30.,0,SAFE,Dataset/Guages/guage (45).jpg,Data_Preprocessed/guage (45).jpg,,Q1: 0 psi Q2: No Q3: SAFE,2,SAFE,Q1: 0 psi Q2: No Q3: SAFE
81,guage (46).jpg,guage,Glare,2.2,bar,Alert if > 1.7 bar.,2.2 bar,Rule A,Value is 2.2. 2.2 > 1.7.,1,UNSAFE,Dataset/Guages/guage (46).jpg,Data_Preprocessed/guage (46).jpg,Glare,Q1: 0.0 bar Q2: No Q3: SAFE,2,SAFE,Q1: 0.0 bar Q2: No Q3: SAFE
82,guage (46).jpg,guage,Glare,2.2,bar,Alert if > 2.7 bar.,2.2 bar,Rule B,Value is 2.2. 2.2 < 2.7.,1,SAFE,Dataset/Guages/guage (46).jpg,Data_Preprocessed/guage (46).jpg,Glare,Q1: 0.0 bar Q2: No Q3: SAFE,2,SAFE,Q1: 0.0 bar Q2: No Q3: SAFE
83,guage (47).jpg,guage,Obstruction,40,psi,Alert if > 32 psi.,40 psi,Rule A,Value is 40. 40 > 32.,1,UNSAFE,Dataset/Guages/guage (47).jpg,Data_Preprocessed/guage (47).jpg,Obstruction,Q1: 20 Q2: No Q3: SAFE,2,SAFE,Q1: 20 Q2: No Q3: SAFE
84,guage (47).jpg,guage,Obstruction,40,psi,Alert if > 48 psi.,40 psi,Rule B,Value is 40. 40 < 48.,1,SAFE,Dataset/Guages/guage (47).jpg,Data_Preprocessed/guage (47).jpg,Obstruction,Q1: 20 Q2: No Q3: SAFE,2,SAFE,Q1: 20 Q2: No Q3: SAFE
85,guage (48).jpg,guage,Glare/ Oblique Angle,0.17,MPa,Alert if > 0.13 MPa.,0.17 MPa,Rule A,Value is 0.17. 0.17 > 0.13.,1,UNSAFE,Dataset/Guages/guage (48).jpg,Data_Preprocessed/guage (48).jpg,Glare/ Oblique Angle,Q1: 0.13 MPa Q2: No Q3: SAFE,2,SAFE,Q1: 0.13 MPa Q2: No Q3: SAFE
86,guage (48).jpg,guage,Glare/ Oblique Angle,0.17,MPa,Alert if > 0.21 MPa.,0.17 MPa,Rule B,Value is 0.17. 0.17 < 0.21.,1,SAFE,Dataset/Guages/guage (48).jpg,Data_Preprocessed/guage (48).jpg,Glare/ Oblique Angle,Q1: 0.21 MPa Q2: No Q3: SAFE,2,SAFE,Q1: 0.21 MPa Q2: No Q3: SAFE
87,guage (49).jpg,guage,Low Resolution,35,psi,Alert if > 28 psi.,35 psi,Rule A,Value is 35. 35 > 28.,1,UNSAFE,Dataset/Guages/guage (49).jpg,Data_Preprocessed/guage (49).jpg,Low Resolution,Q1: 0 Q2: No Q3: SAFE,2,SAFE,Q1: 0 Q2: No Q3: SAFE
88,guage (49).jpg,guage,Low Resolution,35,psi,Alert if > 42 psi.,35 psi,Rule B,Value is 35. 35 < 42.,1,SAFE,Dataset/Guages/guage (49).jpg,Data_Preprocessed/guage (49).jpg,Low Resolution,Q1: 0 psi Q2: No Q3: SAFE,2,SAFE,Q1: 0 psi Q2: No Q3: SAFE
89,guage (5).jpg,guage,Low Contrast,70,bar,Alert if > 56 bar.,70 bar,Rule A,Value is 70. 70 > 56.,1,UNSAFE,Dataset/Guages/guage (5).jpg,Data_Preprocessed/guage (5).jpg,Low Contrast,Q1: 0 bar Q2: No Q3: SAFE,2,SAFE,Q1: 0 bar Q2: No Q3: SAFE
90,guage (5).jpg,guage,Low Contrast,70,bar,Alert if > 84 bar.,70 bar,Rule B,Value is 70. 70 < 84.,1,SAFE,Dataset/Guages/guage (5).jpg,Data_Preprocessed/guage (5).jpg,Low Contrast,Q1: 0 bar Q2: No Q3: SAFE,2,SAFE,Q1: 0 bar Q2: No Q3: SAFE
91,guage (50).jpg,guage,,4.8,kp/cm3,Alert if > 3.8 kp/cm3.,4.8 kp/cm3,Rule A,Value is 4.8. 4.8 > 3.8.,0,UNSAFE,Dataset/Guages/guage (50).jpg,Data_Preprocessed/guage (50).jpg,,Q1: 0.0 Q2: No Q3: SAFE,2,SAFE,Q1: 0.0 Q2: No Q3: SAFE
92,guage (50).jpg,guage,,4.8,kp/cm3,Alert if > 5.8 kp/cm3.,4.8 kp/cm3,Rule B,Value is 4.8. 4.8 < 5.8.,0,SAFE,Dataset/Guages/guage (50).jpg,Data_Preprocessed/guage (50).jpg,,Q1: 0.0 Q2: No Q3: SAFE,2,SAFE,Q1: 0.0 Q2: No Q3: SAFE
93,guage (6).jpg,guage,Glare/ Oblique Angle,34,celcius,Alert if > 27 celcius.,34 celcius,Rule A,Value is 34. 34 > 27.,1,UNSAFE,Dataset/Guages/guage (6).jpg,Data_Preprocessed/guage (6).jpg,Glare/ Oblique Angle,Q1: 27 celcius Q2: No Q3: SAFE,2,SAFE,Q1: 27 celcius Q2: No Q3: SAFE
94,guage (6).jpg,guage,Glare/ Oblique Angle,34,celcius,Alert if > 41 celcius.,34 celcius,Rule B,Value is 34. 34 < 41.,1,SAFE,Dataset/Guages/guage (6).jpg,Data_Preprocessed/guage (6).jpg,Glare/ Oblique Angle,Q1: 22 Q2: No Q3: SAFE,2,SAFE,Q1: 22 Q2: No Q3: SAFE
95,guage (7).jpg,guage,Oblique Angle,1.3,,Alert if > 1.0 NA.,1.3 NA,Rule A,Value is 1.3. 1.3 > 1.0.,1,UNSAFE,Dataset/Guages/guage (7).jpg,Data_Preprocessed/guage (7).jpg,Oblique Angle,Q1: 1.0 NA Q2: No Q3: SAFE,2,SAFE,Q1: 1.0 NA Q2: No Q3: SAFE
96,guage (7).jpg,guage,Oblique Angle,1.3,,Alert if > 1.6 NA.,1.3 NA,Rule B,Value is 1.3. 1.3 < 1.6.,1,SAFE,Dataset/Guages/guage (7).jpg,Data_Preprocessed/guage (7).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,2,SAFE,Q1: 0 Q2: No Q3: SAFE
97,guage (8).jpg,guage,Oblique Angle,0,,Alert if reading > 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (8).jpg,Data_Preprocessed/guage (8).jpg,Oblique Angle,Q1: 0 Q2: No Q3: SAFE,2,SAFE,Q1: 0 Q2: No Q3: SAFE
98,guage (8).jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (8).jpg,Data_Preprocessed/guage (8).jpg,Oblique Angle,Q1: 0 NA Q2: Yes Q3: UNSAFE,2,UNSAFE,Q1: 0 NA Q2: Yes Q3: UNSAFE
99,guage (9).jpg,guage,Oblique Angle/ Obstruction,86,Pa,Alert if > 68 Pa.,86 Pa,Rule A,Value is 86. 86 > 68.,1,UNSAFE,Dataset/Guages/guage (9).jpg,Data_Preprocessed/guage (9).jpg,Oblique Angle/ Obstruction,"Q1: Observation: The image does not contain any discernible measurement, pressure reading, or physical condition that can be quantified to determine a value greater than 68 Pa. It is a static image with a patterned background.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image does not contain any discernible measurement, pressure reading, or physical condition that can be quantified to determine a value greater than 68 Pa. It is a static image with a patterned background.  Q2:  Evaluation: No  Q3:"
100,guage (9).jpg,guage,Oblique Angle/ Obstruction,86,Pa,Alert if > 104 Pa.,86 Pa,Rule B,Value is 86. 86 < 104.,1,SAFE,Dataset/Guages/guage (9).jpg,Data_Preprocessed/guage (9).jpg,Oblique Angle/ Obstruction,"Q1: Observation: The image does not contain any discernible measurement, pressure reading, or physical condition that can be quantified to determine a value in Pascals (Pa). It is a static image with a patterned background.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image does not contain any discernible measurement, pressure reading, or physical condition that can be quantified to determine a value in Pascals (Pa). It is a static image with a patterned background.  Q2:  Evaluation: No  Q3:"
101,pipe_corroded (1).jpg,pipeline,Texture Overlap,Corroded/ Leak,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Leak NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (1).jpg,Data_Preprocessed/pipe_corroded (1).jpg,Texture Overlap,"Q1: Observation: The image is a heavily pixelated and mostly gray image with some faint, small colored specks, resembling a low-resolution or corrupted image rather than a clear depiction of a physical surface. There is no discernible surface to inspect for oxidation or corrosion.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a heavily pixelated and mostly gray image with some faint, small colored specks, resembling a low-resolution or corrupted image rather than a clear depiction of a physical surface. There is no discernible surface to inspect for oxidation or corrosion.  Q2:  Evaluation: No  Q3:"
102,pipe_corroded (1).jpg,pipeline,Texture Overlap,Corroded/ Leak,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Leak NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (1).jpg,Data_Preprocessed/pipe_corroded (1).jpg,Texture Overlap,"Q1: Observation: The image is a heavily pixelated and mostly gray image with some faint, small, colored artifacts scattered across it. There is no discernible object or surface to inspect for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a heavily pixelated and mostly gray image with some faint, small, colored artifacts scattered across it. There is no discernible object or surface to inspect for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:"
103,pipe_corroded (10).jpg,pipeline,Texture Overlap,Corroded/ Leak,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Leak NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (10).jpg,Data_Preprocessed/pipe_corroded (10).jpg,Texture Overlap,Q1: Observation: The image is a heavily pixelated and distorted image with no discernible industrial equipment or surfaces to inspect for oxidation or corrosion. It appears to be a placeholder or corrupted image.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: The image is a heavily pixelated and distorted image with no discernible industrial equipment or surfaces to inspect for oxidation or corrosion. It appears to be a placeholder or corrupted image.  Q2:  Evaluation: No  Q3:
104,pipe_corroded (10).jpg,pipeline,Texture Overlap,Corroded/ Leak,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Leak NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (10).jpg,Data_Preprocessed/pipe_corroded (10).jpg,Texture Overlap,Q1: Observation: The image is a heavily pixelated and distorted image with no discernible physical object or structure to inspect. It appears to be a placeholder or corrupted image.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: The image is a heavily pixelated and distorted image with no discernible physical object or structure to inspect. It appears to be a placeholder or corrupted image.  Q2:  Evaluation: No  Q3:
105,pipe_corroded (11).jpg,pipeline,Texture Overlap,Corroded/ Damaged,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Damaged NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (11).jpg,Data_Preprocessed/pipe_corroded (11).jpg,Texture Overlap,"Q1: Observation: The image is a heavily pixelated and distorted representation of a person's face, not a clear image of a physical surface that can be assessed for oxidation or corrosion. There is no discernible surface material to inspect.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a heavily pixelated and distorted representation of a person's face, not a clear image of a physical surface that can be assessed for oxidation or corrosion. There is no discernible surface material to inspect.  Q2:  Evaluation: No  Q3:"
106,pipe_corroded (11).jpg,pipeline,Texture Overlap,Corroded/ Damaged,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Damaged NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (11).jpg,Data_Preprocessed/pipe_corroded (11).jpg,Texture Overlap,"Q1: Observation: The image displays a pattern of a person's face (a digital avatar/placeholder) against a gray background. There is no discernible equipment, structure, or surface to inspect for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image displays a pattern of a person's face (a digital avatar/placeholder) against a gray background. There is no discernible equipment, structure, or surface to inspect for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:"
107,pipe_corroded (12).jpg,pipeline,Low Resolution,Corroded/ Damaged,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Damaged NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (12).jpg,Data_Preprocessed/pipe_corroded (12).jpg,Low Resolution,Q1: Q2: No Q3: SAFE,2,SAFE,Q1: Q2: No Q3: SAFE
108,pipe_corroded (12).jpg,pipeline,Low Resolution,Corroded/ Damaged,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Damaged NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (12).jpg,Data_Preprocessed/pipe_corroded (12).jpg,Low Resolution,Q1: Q2: No Q3: SAFE,2,SAFE,Q1: Q2: No Q3: SAFE
109,pipe_corroded (13).jpg,pipeline,Glare,Corroded/ Leak,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Leak NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (13).jpg,Data_Preprocessed/pipe_corroded (13).jpg,Glare,"Q1: Observation: The image is mostly a solid gray color with some very faint, small dark spots scattered across it, particularly towards the right side. There is no discernible surface material that would clearly show oxidation or corrosion.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is mostly a solid gray color with some very faint, small dark spots scattered across it, particularly towards the right side. There is no discernible surface material that would clearly show oxidation or corrosion.  Q2:  Evaluation: No  Q3:"
110,pipe_corroded (13).jpg,pipeline,Glare,Corroded/ Leak,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Leak NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (13).jpg,Data_Preprocessed/pipe_corroded (13).jpg,Glare,"Q1: Observation: The image is mostly a solid gray color with some very small, dark speckles scattered across it. There is no discernible equipment or structure to inspect.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is mostly a solid gray color with some very small, dark speckles scattered across it. There is no discernible equipment or structure to inspect.  Q2:  Evaluation: No  Q3:"
111,pipe_corroded (14).jpg,pipeline,Low Resolution,Corroded/ Damaged,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Damaged NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (14).jpg,Data_Preprocessed/pipe_corroded (14).jpg,Low Resolution,"Q1: Observation: The image is a solid, uniform gray color with no discernible features, textures, or surfaces that would indicate metal or material.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a solid, uniform gray color with no discernible features, textures, or surfaces that would indicate metal or material.  Q2:  Evaluation: No  Q3:"
112,pipe_corroded (14).jpg,pipeline,Low Resolution,Corroded/ Damaged,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Damaged NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (14).jpg,Data_Preprocessed/pipe_corroded (14).jpg,Low Resolution,"Q1: Observation: The image is a solid, uniform gray color with no discernible features, surface textures, defects, or anomalies that would indicate a physical object being inspected.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a solid, uniform gray color with no discernible features, surface textures, defects, or anomalies that would indicate a physical object being inspected.  Q2:  Evaluation: No  Q3:"
113,pipe_corroded (15).jpg,pipeline,Texture Overlap,Corroded/ Crack,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Crack NA,Rule A,Image shows corrosion or damage.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (15).jpg,Data_Preprocessed/pipe_corroded (15).jpg,Texture Overlap,Q1: Observation: The image is a placeholder or a very plain background with no discernible equipment or surfaces to inspect for oxidation or corrosion.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE,2,SAFE,Q1: Observation: The image is a placeholder or a very plain background with no discernible equipment or surfaces to inspect for oxidation or corrosion.  Q2:  Evaluation: No  Q3:
114,pipe_corroded (15).jpg,pipeline,Texture Overlap,Corroded/ Crack,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Crack NA,Rule B,Critical structural defect is visible.,1,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (15).jpg,Data_Preprocessed/pipe_corroded (15).jpg,Texture Overlap,"Q1: Observation: The image is a placeholder or a representation of a surface with a faint, repeating pattern resembling a texture or perhaps a watermark/pattern, but there are no discernible objects or structures to assess for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a placeholder or a representation of a surface with a faint, repeating pattern resembling a texture or perhaps a watermark/pattern, but there are no discernible objects or structures to assess for rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:"
115,pipe_corroded (16).jpg,pipeline,,Corroded/ Damaged,,Alert on any sign of surface oxidation or corrosion.,Corroded/ Damaged NA,Rule A,Image shows corrosion or damage.,0,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (16).jpg,Data_Preprocessed/pipe_corroded (16).jpg,,"Q1: Observation: The image is a heavily pixelated and distorted image, primarily showing a gray background with faint, repeating patterns resembling a ""pizzified"" or heavily compressed texture. There are no discernible physical objects that would allow for an assessment of surface oxidation or corrosion.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a heavily pixelated and distorted image, primarily showing a gray background with faint, repeating patterns resembling a ""pizzified"" or heavily compressed texture. There are no discernible physical objects that would allow for an assessment of surface oxidation or corrosion.  Q2:  Evaluation: No  Q3:"
116,pipe_corroded (16).jpg,pipeline,,Corroded/ Damaged,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Corroded/ Damaged NA,Rule B,Critical structural defect is visible.,0,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (16).jpg,Data_Preprocessed/pipe_corroded (16).jpg,,"Q1: Observation: The image is a heavily pixelated, low-resolution image of what appears to be a person (a placeholder image), not an industrial object with a discernible surface. There are no observable structural elements like rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a heavily pixelated, low-resolution image of what appears to be a person (a placeholder image), not an industrial object with a discernible surface. There are no observable structural elements like rust, dents, cracks, or leaks.  Q2:  Evaluation: No  Q3:"
117,pipe_corroded (17).jpg,pipeline,,Leak / Damaged,,Alert on any sign of surface oxidation or corrosion.,Leak / Damaged NA,Rule A,Image shows corrosion or damage.,0,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (17).jpg,Data_Preprocessed/pipe_corroded (17).jpg,,"Q1: Observation: The image is a solid gray color with some very small, scattered dark/colored pixels, resembling a digital artifact or noise, but there is no discernible surface material to check for oxidation or corrosion.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a solid gray color with some very small, scattered dark/colored pixels, resembling a digital artifact or noise, but there is no discernible surface material to check for oxidation or corrosion.  Q2:  Evaluation: No  Q3:"
118,pipe_corroded (17).jpg,pipeline,,Leak / Damaged,,"Surface rust is acceptable. Alert only for structural defects, dents, cracks, or leaks.",Leak / Damaged NA,Rule B,Critical structural defect is visible.,0,UNSAFE,Dataset/Pipes/Defected/pipe_corroded (17).jpg,Data_Preprocessed/pipe_corroded (17).jpg,,"Q1: Observation: The image is a solid gray field with some very small, scattered dark/colored speckles, resembling noise or artifacts, but no discernible surface of equipment to inspect.  Q2:  Evaluation: No  Q3:  Final Verdict: SAFE",2,SAFE,"Q1: Observation: The image is a solid gray field with some very small, scattered dark/colored speckles, resembling noise or artifacts, but no discernible surface of equipment to inspect.  Q2:  Evaluation: No  Q3:"
